SalesOrderID	OrderDate	SalesOrderNumber	CustomerID
49569	30/1/2013	SO49569	16262
49570	30/1/2013	SO49570	14316
49571	30/1/2013	SO49571	14345
49572	30/1/2013	SO49572	27107
49573	30/1/2013	SO49573	24009
49574	30/1/2013	SO49574	26764
49575	31/1/2013	SO49575	15923
49576	31/1/2013	SO49576	17761
49577	31/1/2013	SO49577	17762
49578	31/1/2013	SO49578	19057
49579	31/1/2013	SO49579	14322
49580	31/1/2013	SO49580	14225
49581	1/2/2013	SO49581	17937
49582	1/2/2013	SO49582	17220
49583	1/2/2013	SO49583	16203
49584	1/2/2013	SO49584	13894
49585	1/2/2013	SO49585	12644
49586	1/2/2013	SO49586	12500
49587	1/2/2013	SO49587	14301
49588	1/2/2013	SO49588	14226
49589	1/2/2013	SO49589	14263
49590	1/2/2013	SO49590	21348
49591	1/2/2013	SO49591	27092
49592	1/2/2013	SO49592	15558
49593	1/2/2013	SO49593	15561
49594	1/2/2013	SO49594	24005
49595	1/2/2013	SO49595	25107
49596	1/2/2013	SO49596	23653
49597	1/2/2013	SO49597	24001
49598	2/2/2013	SO49598	15710
49599	2/2/2013	SO49599	15921
49600	2/2/2013	SO49600	14381
49601	2/2/2013	SO49601	14382
49602	2/2/2013	SO49602	15737
49603	2/2/2013	SO49603	23655
49604	3/2/2013	SO49604	17221
49605	3/2/2013	SO49605	19065
49606	3/2/2013	SO49606	21034
49607	3/2/2013	SO49607	12475
49608	3/2/2013	SO49608	14262
49609	3/2/2013	SO49609	14367
49610	3/2/2013	SO49610	27105
49611	3/2/2013	SO49611	15554
49612	3/2/2013	SO49612	21039
49613	4/2/2013	SO49613	16052
49614	4/2/2013	SO49614	20982
49615	4/2/2013	SO49615	21020
49616	4/2/2013	SO49616	12479
49617	4/2/2013	SO49617	29479
49618	4/2/2013	SO49618	14306
49619	4/2/2013	SO49619	14324
49620	4/2/2013	SO49620	14326
49621	4/2/2013	SO49621	14348
49622	4/2/2013	SO49622	14668
49623	4/2/2013	SO49623	27088
49624	4/2/2013	SO49624	25051
49625	4/2/2013	SO49625	25053
49626	4/2/2013	SO49626	23998
49627	5/2/2013	SO49627	14230
49628	5/2/2013	SO49628	27104
49629	5/2/2013	SO49629	15557
49630	5/2/2013	SO49630	23651
49631	5/2/2013	SO49631	14260
49632	6/2/2013	SO49632	20860
49633	6/2/2013	SO49633	26202
49634	6/2/2013	SO49634	14279
49635	6/2/2013	SO49635	27097
49636	6/2/2013	SO49636	23665
49637	7/2/2013	SO49637	17943
49638	7/2/2013	SO49638	19067
49639	7/2/2013	SO49639	19386
49640	7/2/2013	SO49640	12462
49641	7/2/2013	SO49641	14276
49642	7/2/2013	SO49642	14299
49643	7/2/2013	SO49643	24006
49644	7/2/2013	SO49644	26768
49645	8/2/2013	SO49645	15678
49646	8/2/2013	SO49646	15688
49647	8/2/2013	SO49647	17742
49648	8/2/2013	SO49648	19455
49649	8/2/2013	SO49649	21027
49650	8/2/2013	SO49650	12637
49651	8/2/2013	SO49651	14670
49652	8/2/2013	SO49652	14855
49653	8/2/2013	SO49653	15014
49654	8/2/2013	SO49654	14224
49655	8/2/2013	SO49655	27079
49656	8/2/2013	SO49656	27083
49657	8/2/2013	SO49657	15750
49658	8/2/2013	SO49658	15763
49659	8/2/2013	SO49659	21354
49660	8/2/2013	SO49660	23660
49661	8/2/2013	SO49661	23995
49662	8/2/2013	SO49662	26763
49663	8/2/2013	SO49663	26767
49664	9/2/2013	SO49664	17896
49665	9/2/2013	SO49665	29483
49666	9/2/2013	SO49666	14287
49667	9/2/2013	SO49667	14673
49668	9/2/2013	SO49668	14261
49669	9/2/2013	SO49669	27080
49670	9/2/2013	SO49670	23996
49671	10/2/2013	SO49671	17199
49672	10/2/2013	SO49672	16259
49673	10/2/2013	SO49673	21011
49674	10/2/2013	SO49674	13887
49675	10/2/2013	SO49675	11241
49676	10/2/2013	SO49676	12658
49677	10/2/2013	SO49677	14666
49678	10/2/2013	SO49678	27081
49679	10/2/2013	SO49679	26760
49680	11/2/2013	SO49680	17969
49681	11/2/2013	SO49681	13890
49682	11/2/2013	SO49682	21352
49683	11/2/2013	SO49683	27108
49684	11/2/2013	SO49684	24000
49685	12/2/2013	SO49685	17959
49686	12/2/2013	SO49686	16051
49687	12/2/2013	SO49687	16205
49688	12/2/2013	SO49688	12653
49689	12/2/2013	SO49689	14377
49690	12/2/2013	SO49690	24008
49691	12/2/2013	SO49691	23662
49692	13/2/2013	SO49692	17960
49693	13/2/2013	SO49693	17741
49694	13/2/2013	SO49694	17968
49695	13/2/2013	SO49695	12499
49696	13/2/2013	SO49696	14323
49697	13/2/2013	SO49697	14238
49698	13/2/2013	SO49698	21336
49699	13/2/2013	SO49699	25037
49700	13/2/2013	SO49700	23664
49701	14/2/2013	SO49701	17933
49702	14/2/2013	SO49702	15687
49703	14/2/2013	SO49703	15924
49704	14/2/2013	SO49704	17962
49705	14/2/2013	SO49705	15925
49706	14/2/2013	SO49706	17770
49707	14/2/2013	SO49707	13889
49708	14/2/2013	SO49708	12487
49709	14/2/2013	SO49709	14300
49710	14/2/2013	SO49710	14308
49711	14/2/2013	SO49711	14676
49712	14/2/2013	SO49712	27095
49713	14/2/2013	SO49713	21400
49714	14/2/2013	SO49714	23663
49715	14/2/2013	SO49715	26761
49716	15/2/2013	SO49716	17722
49717	15/2/2013	SO49717	16204
49718	15/2/2013	SO49718	19196
49719	15/2/2013	SO49719	20854
49720	15/2/2013	SO49720	12640
49721	15/2/2013	SO49721	12645
49722	15/2/2013	SO49722	14264
49723	15/2/2013	SO49723	14366
49724	15/2/2013	SO49724	27106
49725	15/2/2013	SO49725	24007
49726	15/2/2013	SO49726	25057
49727	15/2/2013	SO49727	26774
49728	16/2/2013	SO49728	17635
49729	16/2/2013	SO49729	19046
49730	16/2/2013	SO49730	21036
49731	16/2/2013	SO49731	29450
49732	16/2/2013	SO49732	14523
49733	16/2/2013	SO49733	14259
49734	16/2/2013	SO49734	27086
49735	16/2/2013	SO49735	15569
49736	16/2/2013	SO49736	15555
49737	16/2/2013	SO49737	25106
49738	16/2/2013	SO49738	26751
49739	17/2/2013	SO49739	13895
49740	17/2/2013	SO49740	14310
49741	17/2/2013	SO49741	14378
49742	17/2/2013	SO49742	27285
49743	17/2/2013	SO49743	23993
49744	18/2/2013	SO49744	19188
49745	18/2/2013	SO49745	19448
49746	18/2/2013	SO49746	29482
49747	18/2/2013	SO49747	12495
49748	18/2/2013	SO49748	14380
49749	18/2/2013	SO49749	26754
49750	18/2/2013	SO49750	26757
49751	19/2/2013	SO49751	17966
49752	19/2/2013	SO49752	11242
49753	19/2/2013	SO49753	14275
49754	19/2/2013	SO49754	14303
49755	19/2/2013	SO49755	14305
49756	19/2/2013	SO49756	23658
49757	20/2/2013	SO49757	17965
49758	20/2/2013	SO49758	19381
49759	20/2/2013	SO49759	14379
49760	20/2/2013	SO49760	21423
49761	20/2/2013	SO49761	27270
49762	21/2/2013	SO49762	17948
49763	21/2/2013	SO49763	14277
49764	21/2/2013	SO49764	14236
49765	21/2/2013	SO49765	27094
49766	22/2/2013	SO49766	19419
49767	22/2/2013	SO49767	14347
49768	22/2/2013	SO49768	27103
49769	22/2/2013	SO49769	27091
49770	22/2/2013	SO49770	27298
49771	22/2/2013	SO49771	15570
49772	22/2/2013	SO49772	23661
49773	22/2/2013	SO49773	26750
49774	23/2/2013	SO49774	12648
49775	23/2/2013	SO49775	14235
49776	23/2/2013	SO49776	27297
49777	23/2/2013	SO49777	27404
49778	24/2/2013	SO49778	17198
49779	24/2/2013	SO49779	17209
49780	24/2/2013	SO49780	17958
49781	24/2/2013	SO49781	12484
49782	24/2/2013	SO49782	21018
49783	24/2/2013	SO49783	20861
49784	24/2/2013	SO49784	14325
49785	24/2/2013	SO49785	14667
49786	24/2/2013	SO49786	27090
49787	24/2/2013	SO49787	23656
49788	24/2/2013	SO49788	23992
49789	24/2/2013	SO49789	24002
49790	24/2/2013	SO49790	26758
49791	25/2/2013	SO49791	16261
49792	25/2/2013	SO49792	21012
49793	25/2/2013	SO49793	14671
49794	25/2/2013	SO49794	21349
49795	25/2/2013	SO49795	27093
49796	25/2/2013	SO49796	15562
49797	25/2/2013	SO49797	15568
49798	25/2/2013	SO49798	24159
49799	25/2/2013	SO49799	23994
49800	25/2/2013	SO49800	24004
49801	26/2/2013	SO49801	15920
49802	26/2/2013	SO49802	17629
49803	26/2/2013	SO49803	15931
49804	26/2/2013	SO49804	26200
49805	26/2/2013	SO49805	14286
49806	26/2/2013	SO49806	14304
49807	26/2/2013	SO49807	14346
49808	26/2/2013	SO49808	14672
49809	26/2/2013	SO49809	24160
49810	26/2/2013	SO49810	25052
49811	27/2/2013	SO49811	17892
49812	27/2/2013	SO49812	15677
49813	27/2/2013	SO49813	15700
49814	27/2/2013	SO49814	11336
49815	27/2/2013	SO49815	27089
49816	27/2/2013	SO49816	14374
49817	27/2/2013	SO49817	27096
49818	27/2/2013	SO49818	23652
49819	27/2/2013	SO49819	23659
49820	27/2/2013	SO49820	23999
49821	28/2/2013	SO49821	29772
49822	28/2/2013	SO49822	29825
49823	28/2/2013	SO49823	30039
49824	28/2/2013	SO49824	29565
49825	28/2/2013	SO49825	30065
49826	28/2/2013	SO49826	29580
49827	28/2/2013	SO49827	29692
49828	28/2/2013	SO49828	29614
49829	28/2/2013	SO49829	29867
49830	28/2/2013	SO49830	30114
49831	28/2/2013	SO49831	29744
49832	28/2/2013	SO49832	29605
49833	28/2/2013	SO49833	29909
49834	28/2/2013	SO49834	29613
49835	28/2/2013	SO49835	29604
49836	28/2/2013	SO49836	30075
49837	28/2/2013	SO49837	29827
49838	28/2/2013	SO49838	29805
49839	28/2/2013	SO49839	29761
49840	28/2/2013	SO49840	29489
49841	28/2/2013	SO49841	29889
49842	28/2/2013	SO49842	29999
49843	28/2/2013	SO49843	29647
49844	28/2/2013	SO49844	29689
49845	28/2/2013	SO49845	29661
49846	28/2/2013	SO49846	29545
49847	28/2/2013	SO49847	30018
49848	28/2/2013	SO49848	30000
49849	28/2/2013	SO49849	29497
49850	28/2/2013	SO49850	29683
49851	28/2/2013	SO49851	29937
49852	28/2/2013	SO49852	29636
49853	28/2/2013	SO49853	29654
49854	28/2/2013	SO49854	29875
49855	28/2/2013	SO49855	29734
49856	28/2/2013	SO49856	29994
49857	28/2/2013	SO49857	29672
49858	28/2/2013	SO49858	29599
49859	28/2/2013	SO49859	29973
49860	28/2/2013	SO49860	30067
49861	28/2/2013	SO49861	29771
49862	28/2/2013	SO49862	29778
49863	28/2/2013	SO49863	29858
49864	28/2/2013	SO49864	29844
49865	28/2/2013	SO49865	29704
49866	28/2/2013	SO49866	29890
49867	28/2/2013	SO49867	29824
49868	28/2/2013	SO49868	29811
49869	28/2/2013	SO49869	29549
49870	28/2/2013	SO49870	30109
49871	28/2/2013	SO49871	29879
49872	28/2/2013	SO49872	29849
49873	28/2/2013	SO49873	29958
49874	28/2/2013	SO49874	29610
49875	28/2/2013	SO49875	29826
49876	28/2/2013	SO49876	29795
49877	28/2/2013	SO49877	29658
49878	28/2/2013	SO49878	29520
49879	28/2/2013	SO49879	30048
49880	28/2/2013	SO49880	29782
49881	28/2/2013	SO49881	29718
49882	28/2/2013	SO49882	29920
49883	28/2/2013	SO49883	29606
49884	28/2/2013	SO49884	29646
49885	28/2/2013	SO49885	29533
49886	28/2/2013	SO49886	30057
49887	28/2/2013	SO49887	29570
49888	28/2/2013	SO49888	29594
49889	28/2/2013	SO49889	29981
49890	28/2/2013	SO49890	29992
49891	28/2/2013	SO49891	29587
49892	28/2/2013	SO49892	30104
49893	28/2/2013	SO49893	29783
49894	28/2/2013	SO49894	30096
49895	28/2/2013	SO49895	17789
49896	28/2/2013	SO49896	16388
49897	28/2/2013	SO49897	16392
49898	28/2/2013	SO49898	17824
49899	28/2/2013	SO49899	17873
49900	28/2/2013	SO49900	16286
49901	28/2/2013	SO49901	19427
49902	28/2/2013	SO49902	12501
49903	28/2/2013	SO49903	15851
49904	28/2/2013	SO49904	15882
49905	28/2/2013	SO49905	25120
49906	1/3/2013	SO49906	27193
49907	1/3/2013	SO49907	21589
49908	1/3/2013	SO49908	27199
49909	1/3/2013	SO49909	17981
49910	1/3/2013	SO49910	13903
49911	1/3/2013	SO49911	12857
49912	1/3/2013	SO49912	15185
49913	1/3/2013	SO49913	15192
49914	1/3/2013	SO49914	15207
49915	1/3/2013	SO49915	15143
49916	1/3/2013	SO49916	15145
49917	1/3/2013	SO49917	24177
49918	1/3/2013	SO49918	25108
49919	2/3/2013	SO49919	17796
49920	2/3/2013	SO49920	19477
49921	2/3/2013	SO49921	13911
49922	2/3/2013	SO49922	15171
49923	2/3/2013	SO49923	27338
49924	3/3/2013	SO49924	21595
49925	3/3/2013	SO49925	16391
49926	3/3/2013	SO49926	16400
49927	3/3/2013	SO49927	17775
49928	3/3/2013	SO49928	19442
49929	3/3/2013	SO49929	11346
49930	3/3/2013	SO49930	12854
49931	3/3/2013	SO49931	15860
49932	3/3/2013	SO49932	14418
49933	3/3/2013	SO49933	15169
49934	3/3/2013	SO49934	24266
49935	3/3/2013	SO49935	26916
49936	4/3/2013	SO49936	27201
49937	4/3/2013	SO49937	27251
49938	4/3/2013	SO49938	19274
49939	4/3/2013	SO49939	11379
49940	4/3/2013	SO49940	12859
49941	4/3/2013	SO49941	15022
49942	4/3/2013	SO49942	14400
49943	4/3/2013	SO49943	14417
49944	4/3/2013	SO49944	15210
49945	4/3/2013	SO49945	25119
49946	5/3/2013	SO49946	18021
49947	5/3/2013	SO49947	19471
49948	5/3/2013	SO49948	15015
49949	5/3/2013	SO49949	14411
49950	5/3/2013	SO49950	24163
49951	6/3/2013	SO49951	27231
49952	6/3/2013	SO49952	15840
49953	6/3/2013	SO49953	15213
49954	6/3/2013	SO49954	15144
49955	6/3/2013	SO49955	15152
49956	6/3/2013	SO49956	25112
49957	6/3/2013	SO49957	25114
49958	6/3/2013	SO49958	24167
49959	6/3/2013	SO49959	24241
49960	6/3/2013	SO49960	24249
49961	6/3/2013	SO49961	26921
49962	7/3/2013	SO49962	27226
49963	7/3/2013	SO49963	17847
49964	7/3/2013	SO49964	16394
49965	7/3/2013	SO49965	21071
49966	7/3/2013	SO49966	12856
49967	7/3/2013	SO49967	12521
49968	7/3/2013	SO49968	15029
49969	7/3/2013	SO49969	15768
49970	7/3/2013	SO49970	15769
49971	7/3/2013	SO49971	15208
49972	7/3/2013	SO49972	15211
49973	7/3/2013	SO49973	24173
49974	7/3/2013	SO49974	24248
49975	8/3/2013	SO49975	16291
49976	8/3/2013	SO49976	13906
49977	8/3/2013	SO49977	13910
49978	8/3/2013	SO49978	12546
49979	8/3/2013	SO49979	12855
49980	8/3/2013	SO49980	15027
49981	8/3/2013	SO49981	15032
49982	8/3/2013	SO49982	14406
49983	8/3/2013	SO49983	15179
49984	8/3/2013	SO49984	25115
49985	9/3/2013	SO49985	11339
49986	9/3/2013	SO49986	21582
49987	9/3/2013	SO49987	15204
49988	9/3/2013	SO49988	15120
49989	9/3/2013	SO49989	15130
49990	9/3/2013	SO49990	15180
49991	10/3/2013	SO49991	27211
49992	10/3/2013	SO49992	27240
49993	10/3/2013	SO49993	17781
49994	10/3/2013	SO49994	17799
49995	10/3/2013	SO49995	21060
49996	10/3/2013	SO49996	12735
49997	10/3/2013	SO49997	12736
49998	10/3/2013	SO49998	12808
49999	10/3/2013	SO49999	14392
50000	10/3/2013	SO50000	27116
50001	10/3/2013	SO50001	15183
50002	10/3/2013	SO50002	24170
50003	10/3/2013	SO50003	26796
50004	11/3/2013	SO50004	27228
50005	11/3/2013	SO50005	17848
50006	11/3/2013	SO50006	20896
50007	11/3/2013	SO50007	15181
50008	11/3/2013	SO50008	15122
50009	11/3/2013	SO50009	25111
50010	11/3/2013	SO50010	24171
50011	12/3/2013	SO50011	27232
50012	12/3/2013	SO50012	27255
50013	12/3/2013	SO50013	17979
50014	12/3/2013	SO50014	17833
50015	12/3/2013	SO50015	19254
50016	12/3/2013	SO50016	20870
50017	12/3/2013	SO50017	21056
50018	12/3/2013	SO50018	20876
50019	12/3/2013	SO50019	26235
50020	12/3/2013	SO50020	12738
50021	12/3/2013	SO50021	12839
50022	12/3/2013	SO50022	12712
50023	12/3/2013	SO50023	15780
50024	12/3/2013	SO50024	27406
50025	12/3/2013	SO50025	14386
50026	12/3/2013	SO50026	15205
50027	12/3/2013	SO50027	24272
50028	12/3/2013	SO50028	24273
50029	13/3/2013	SO50029	27195
50030	13/3/2013	SO50030	27234
50031	13/3/2013	SO50031	19421
50032	13/3/2013	SO50032	13896
50033	13/3/2013	SO50033	12713
50034	13/3/2013	SO50034	15129
50035	13/3/2013	SO50035	24270
50036	14/3/2013	SO50036	27212
50037	14/3/2013	SO50037	16289
50038	14/3/2013	SO50038	17784
50039	14/3/2013	SO50039	18000
50040	14/3/2013	SO50040	15043
50041	14/3/2013	SO50041	15841
50042	14/3/2013	SO50042	15770
50043	14/3/2013	SO50043	14398
50044	14/3/2013	SO50044	24162
50045	14/3/2013	SO50045	26924
50046	15/3/2013	SO50046	16404
50047	15/3/2013	SO50047	16408
50048	15/3/2013	SO50048	19197
50049	15/3/2013	SO50049	12745
50050	15/3/2013	SO50050	15035
50051	15/3/2013	SO50051	15127
50052	15/3/2013	SO50052	27206
50053	16/3/2013	SO50053	17811
50054	16/3/2013	SO50054	16412
50055	16/3/2013	SO50055	19479
50056	16/3/2013	SO50056	15842
50057	16/3/2013	SO50057	15834
50058	16/3/2013	SO50058	14414
50059	16/3/2013	SO50059	14415
50060	16/3/2013	SO50060	15151
50061	16/3/2013	SO50061	24166
50062	16/3/2013	SO50062	24172
50063	16/3/2013	SO50063	24175
50064	16/3/2013	SO50064	24271
50065	16/3/2013	SO50065	15044
50066	16/3/2013	SO50066	24242
50067	16/3/2013	SO50067	26923
50068	16/3/2013	SO50068	26797
50069	17/3/2013	SO50069	17972
50070	17/3/2013	SO50070	12624
50071	17/3/2013	SO50071	12853
50072	17/3/2013	SO50072	15036
50073	17/3/2013	SO50073	15862
50074	17/3/2013	SO50074	27117
50075	17/3/2013	SO50075	15170
50076	17/3/2013	SO50076	24169
50077	17/3/2013	SO50077	24244
50078	17/3/2013	SO50078	24251
50079	17/3/2013	SO50079	24252
50080	18/3/2013	SO50080	27239
50081	18/3/2013	SO50081	19434
50082	18/3/2013	SO50082	20874
50083	18/3/2013	SO50083	19446
50084	18/3/2013	SO50084	12548
50085	18/3/2013	SO50085	24164
50086	18/3/2013	SO50086	24174
50087	19/3/2013	SO50087	21613
50088	19/3/2013	SO50088	16393
50089	19/3/2013	SO50089	17778
50090	19/3/2013	SO50090	19423
50091	19/3/2013	SO50091	19436
50092	19/3/2013	SO50092	11378
50093	19/3/2013	SO50093	15781
50094	19/3/2013	SO50094	15184
50095	19/3/2013	SO50095	15178
50096	20/3/2013	SO50096	17978
50097	20/3/2013	SO50097	19447
50098	20/3/2013	SO50098	15843
50099	20/3/2013	SO50099	15852
50100	20/3/2013	SO50100	14385
50101	21/3/2013	SO50101	16310
50102	21/3/2013	SO50102	13898
50103	21/3/2013	SO50103	15827
50104	21/3/2013	SO50104	14394
50105	21/3/2013	SO50105	25113
50106	21/3/2013	SO50106	27299
50107	22/3/2013	SO50107	27254
50108	22/3/2013	SO50108	17974
50109	22/3/2013	SO50109	16268
50110	22/3/2013	SO50110	19441
50111	22/3/2013	SO50111	24250
50112	22/3/2013	SO50112	26917
50113	23/3/2013	SO50113	27235
50114	23/3/2013	SO50114	27256
50115	23/3/2013	SO50115	17764
50116	23/3/2013	SO50116	17825
50117	23/3/2013	SO50117	17893
50118	23/3/2013	SO50118	21044
50119	23/3/2013	SO50119	13907
50120	23/3/2013	SO50120	15040
50121	23/3/2013	SO50121	15042
50122	23/3/2013	SO50122	15844
50123	23/3/2013	SO50123	15778
50124	23/3/2013	SO50124	27114
50125	23/3/2013	SO50125	15209
50126	23/3/2013	SO50126	15135
50127	23/3/2013	SO50127	24176
50128	24/3/2013	SO50128	27227
50129	24/3/2013	SO50129	17990
50130	24/3/2013	SO50130	19284
50131	24/3/2013	SO50131	19426
50132	24/3/2013	SO50132	21053
50133	24/3/2013	SO50133	11345
50134	24/3/2013	SO50134	15028
50135	24/3/2013	SO50135	15037
50136	24/3/2013	SO50136	15845
50137	24/3/2013	SO50137	15865
50138	24/3/2013	SO50138	14413
50139	24/3/2013	SO50139	15182
50140	24/3/2013	SO50140	24161
50141	24/3/2013	SO50141	24179
50142	24/3/2013	SO50142	26920
50143	25/3/2013	SO50143	27205
50144	25/3/2013	SO50144	19459
50145	25/3/2013	SO50145	19283
50146	25/3/2013	SO50146	13897
50147	25/3/2013	SO50147	27429
50148	25/3/2013	SO50148	15771
50149	25/3/2013	SO50149	15134
50150	25/3/2013	SO50150	26919
50151	25/3/2013	SO50151	26967
50152	26/3/2013	SO50152	17768
50153	26/3/2013	SO50153	21092
50154	26/3/2013	SO50154	13904
50155	26/3/2013	SO50155	15030
50156	26/3/2013	SO50156	15038
50157	26/3/2013	SO50157	15121
50158	26/3/2013	SO50158	15133
50159	26/3/2013	SO50159	24165
50160	26/3/2013	SO50160	15873
50161	26/3/2013	SO50161	24247
50162	26/3/2013	SO50162	26918
50163	27/3/2013	SO50163	27250
50164	27/3/2013	SO50164	17765
50165	27/3/2013	SO50165	17977
50166	27/3/2013	SO50166	19467
50167	27/3/2013	SO50167	13905
50168	27/3/2013	SO50168	15033
50169	27/3/2013	SO50169	15041
50170	27/3/2013	SO50170	24257
50171	28/3/2013	SO50171	16288
50172	28/3/2013	SO50172	17773
50173	28/3/2013	SO50173	25121
50174	28/3/2013	SO50174	24168
50175	28/3/2013	SO50175	24178
50176	28/3/2013	SO50176	16273
50177	28/3/2013	SO50177	26795
50178	29/3/2013	SO50178	27257
50179	29/3/2013	SO50179	17769
50180	29/3/2013	SO50180	17777
50181	29/3/2013	SO50181	19257
50182	29/3/2013	SO50182	21067
50183	29/3/2013	SO50183	20912
50184	29/3/2013	SO50184	11340
50185	29/3/2013	SO50185	12657
50186	29/3/2013	SO50186	14412
50187	29/3/2013	SO50187	15150
50188	29/3/2013	SO50188	26922
50189	30/3/2013	SO50189	29955
50190	30/3/2013	SO50190	30115
50191	30/3/2013	SO50191	29888
50192	30/3/2013	SO50192	29539
50193	30/3/2013	SO50193	29986
50194	30/3/2013	SO50194	29952
50195	30/3/2013	SO50195	30108
50196	30/3/2013	SO50196	30085
50197	30/3/2013	SO50197	29988
50198	30/3/2013	SO50198	29662
50199	30/3/2013	SO50199	29946
50200	30/3/2013	SO50200	29677
50201	30/3/2013	SO50201	29554
50202	30/3/2013	SO50202	29680
50203	30/3/2013	SO50203	29627
50204	30/3/2013	SO50204	30074
50205	30/3/2013	SO50205	29865
50206	30/3/2013	SO50206	29997
50207	30/3/2013	SO50207	29949
50208	30/3/2013	SO50208	30117
50209	30/3/2013	SO50209	30045
50210	30/3/2013	SO50210	29935
50211	30/3/2013	SO50211	29684
50212	30/3/2013	SO50212	29540
50213	30/3/2013	SO50213	30055
50214	30/3/2013	SO50214	30094
50215	30/3/2013	SO50215	29571
50216	30/3/2013	SO50216	29816
50217	30/3/2013	SO50217	30107
50218	30/3/2013	SO50218	29953
50219	30/3/2013	SO50219	30023
50220	30/3/2013	SO50220	30026
50221	30/3/2013	SO50221	30076
50222	30/3/2013	SO50222	30103
50223	30/3/2013	SO50223	29983
50224	30/3/2013	SO50224	29869
50225	30/3/2013	SO50225	29712
50226	30/3/2013	SO50226	29703
50227	30/3/2013	SO50227	29505
50228	30/3/2013	SO50228	30060
50229	30/3/2013	SO50229	29503
50230	30/3/2013	SO50230	29798
50231	30/3/2013	SO50231	29513
50232	30/3/2013	SO50232	29789
50233	30/3/2013	SO50233	29558
50234	30/3/2013	SO50234	29626
50235	30/3/2013	SO50235	29724
50236	30/3/2013	SO50236	29904
50237	30/3/2013	SO50237	30044
50238	30/3/2013	SO50238	29757
50239	30/3/2013	SO50239	29780
50240	30/3/2013	SO50240	29835
50241	30/3/2013	SO50241	29717
50242	30/3/2013	SO50242	29601
50243	30/3/2013	SO50243	30009
